,IV_NN
4860,0.1785658895969391
4861,0.17836618423461914
4862,0.1781664788722992
4863,0.17796675860881805
4864,0.17776694893836975
4865,0.17756715416908264
4866,0.17736731469631195
4867,0.17716753482818604
4868,0.17696768045425415
4869,0.1767679750919342
4870,0.17656821012496948
4871,0.17636838555335999
4872,0.17616848647594452
4873,0.17596879601478577
4874,0.17576877772808075
4875,0.17556895315647125
4876,0.17536911368370056
4877,0.17516934871673584
4878,0.17496950924396515
4879,0.17476963996887207
4880,0.17456978559494019
4881,0.17436978220939636
4882,0.17416997253894806
4883,0.1739700734615326
4884,0.17385032773017883
4885,0.1739867776632309
4886,0.17412325739860535
4887,0.17425969243049622
4888,0.17439612746238708
4889,0.17453265190124512
4890,0.17466913163661957
4891,0.17480555176734924
4892,0.17494207620620728
4893,0.17507848143577576
4894,0.17521505057811737
4895,0.17533162236213684
4896,0.17520573735237122
4897,0.17482784390449524
4898,0.17445001006126404
4899,0.1740720570087433
4900,0.17778432369232178
4901,0.17773352563381195
4902,0.17768272757530212
4903,0.17763197422027588
4904,0.17758125066757202
4905,0.17753034830093384
4906,0.1774795651435852
4907,0.17742860317230225
4908,0.17741794884204865
4909,0.1774100661277771
4910,0.1774023175239563
4911,0.17739441990852356
4912,0.17738667130470276
4913,0.17737889289855957
4914,0.1773708611726761
4915,0.17736311256885529
4916,0.1773553490638733
4917,0.17734745144844055
4918,0.17733976244926453
4919,0.17733189463615417
4920,0.1773240864276886
4921,0.17731618881225586
4922,0.17730841040611267
4923,0.17730054259300232
4924,0.1772928088903427
4925,0.17728489637374878
4926,0.1772770881652832
4927,0.17726922035217285
4928,0.17726153135299683
4929,0.1772536337375641
4930,0.17724573612213135
4931,0.17723795771598816
4932,0.1772301197052002
4933,0.177222341299057
4934,0.17721444368362427
4935,0.17720657587051392
4936,0.17719878256320953
4937,0.17719101905822754
4938,0.17718316614627838
4939,0.1771753430366516
4940,0.17716756463050842
4941,0.17715966701507568
4942,0.17715193331241608
4943,0.17714408040046692
4944,0.1771363914012909
4945,0.17712831497192383
4946,0.17712822556495667
4947,0.1771852672100067
4948,0.17724230885505676
4949,0.17729930579662323
4950,0.1773562729358673
4951,0.17741338908672333
4952,0.17747029662132263
4953,0.1775273084640503
4954,0.1775842159986496
4955,0.17764118313789368
4956,0.17769797146320343
4957,0.1777549386024475
4958,0.1778120994567871
4959,0.17766177654266357
4960,0.17746195197105408
4961,0.17726218700408936
4962,0.1770624816417694
4963,0.1768626570701599
4964,0.17666274309158325
4965,0.1764630675315857
4966,0.17626315355300903
4967,0.1760634034872055
4968,0.1758635938167572
4969,0.1756637990474701
4970,0.1754639446735382
4971,0.1752641201019287
4972,0.1750642955303192
4973,0.17486442625522614
4974,0.17466452717781067
4975,0.17446473240852356
4976,0.1742647886276245
4977,0.1740650236606598
4978,0.17386531829833984
4979,0.17366528511047363
4980,0.17346547544002533
4981,0.17326566576957703
4982,0.17306578159332275
4983,0.1728658676147461
4984,0.17279097437858582
4985,0.1729273796081543
4986,0.17306384444236755
4987,0.17320036888122559
4988,0.17333674430847168
4989,0.1734732687473297
4990,0.17360973358154297
4991,0.17374616861343384
4992,0.1738826036453247
4993,0.1740190088748932
4994,0.17415565252304077
4995,0.1742904633283615
4996,0.17412054538726807
4997,0.1737426221370697
4998,0.17336469888687134
4999,0.17298686504364014
5000,0.1767387092113495
5001,0.17668777704238892
5002,0.17663702368736267
5003,0.17658615112304688
5004,0.17653536796569824
5005,0.17648452520370483
5006,0.1764337718486786
5007,0.17638316750526428
5008,0.1763753890991211
5009,0.1763676553964615
5010,0.1763596385717392
5011,0.17635184526443481
5012,0.17634406685829163
5013,0.1763361692428589
5014,0.17632845044136047
5015,0.17632058262825012
5016,0.17631280422210693
5017,0.1763049066066742
5018,0.1762971132993698
5019,0.17628926038742065
5020,0.17628151178359985
5021,0.17627349495887756
5022,0.1762658953666687
5023,0.17625805735588074
5024,0.17625010013580322
5025,0.17624236643314362
5026,0.1762344241142273
5027,0.17622658610343933
5028,0.17621883749961853
5029,0.17621102929115295
5030,0.17620320618152618
5031,0.17619532346725464
5032,0.17618748545646667
5033,0.1761796772480011
5034,0.17617177963256836
5035,0.17616400122642517
5036,0.17615613341331482
5037,0.1761484146118164
5038,0.17614053189754486
5039,0.1761327087879181
5040,0.17612484097480774
5041,0.17611704766750336
5042,0.17610931396484375
5043,0.1761014461517334
5044,0.17609360814094543
5045,0.17608582973480225
5046,0.17608706653118134
5047,0.17614415287971497
5048,0.17620112001895905
5049,0.1762581169605255
5050,0.17631512880325317
5051,0.1763722002506256
5052,0.17642907798290253
5053,0.176486074924469
5054,0.1765429675579071
5055,0.17659986019134521
5056,0.17665687203407288
5057,0.1767137199640274
5058,0.17675524950027466
5059,0.17655545473098755
5060,0.17635563015937805
5061,0.17615583539009094
5062,0.17595604062080383
5063,0.17575620114803314
5064,0.17555639147758484
5065,0.1753566563129425
5066,0.17515692114830017
5067,0.17495694756507874
5068,0.174757182598114
5069,0.17455726861953735
5070,0.17435753345489502
5071,0.1741575300693512
5072,0.1739576756954193
5073,0.17375792562961578
5074,0.1735580861568451
5075,0.17335818707942963
5076,0.17315827310085297
5077,0.17295850813388824
5078,0.17275866866111755
5079,0.17255878448486328
5080,0.17235906422138214
5081,0.17215904593467712
5082,0.17195914685726166
5083,0.1717594563961029
5084,0.17172940075397491
5085,0.1718660295009613
5086,0.1720023900270462
5087,0.1721387505531311
5088,0.17227518558502197
5089,0.17241168022155762
5090,0.17254820466041565
5091,0.17268459498882294
5092,0.1728210300207138
5093,0.17295753955841064
5094,0.1730940341949463
5095,0.17323043942451477
5096,0.17303308844566345
5097,0.17265507578849792
5098,0.17227721214294434
5099,0.17189925909042358
5100,0.1756906807422638
5101,0.17563995718955994
5102,0.17558905482292175
5103,0.1755383014678955
5104,0.17548754811286926
5105,0.17543663084506989
5106,0.17538589239120483
5107,0.1753385365009308
5108,0.17533066868782043
5109,0.17532289028167725
5110,0.17531508207321167
5111,0.17530712485313416
5112,0.17529940605163574
5113,0.1752915382385254
5114,0.17528371512889862
5115,0.17527595162391663
5116,0.17526811361312866
5117,0.17526021599769592
5118,0.17525240778923035
5119,0.17524459958076477
5120,0.17523670196533203
5121,0.17522895336151123
5122,0.17522121965885162
5123,0.1752133071422577
5124,0.17520540952682495
5125,0.1751975417137146
5126,0.1751897633075714
5127,0.17518197000026703
5128,0.17517420649528503
5129,0.17516633868217468
5130,0.17515850067138672
5131,0.17515066266059875
5132,0.17514291405677795
5133,0.17513497173786163
5134,0.17512717843055725
5135,0.1751193106174469
5136,0.17511168122291565
5137,0.1751038134098053
5138,0.17509591579437256
5139,0.1750880777835846
5140,0.17508016526699066
5141,0.1750723421573639
5142,0.17506451904773712
5143,0.17505663633346558
5144,0.17504894733428955
5145,0.17504099011421204
5146,0.17504394054412842
5147,0.17510095238685608
5148,0.17515793442726135
5149,0.17521490156650543
5150,0.1752718985080719
5151,0.17532889544963837
5152,0.17538586258888245
5153,0.17544272541999817
5154,0.17549970746040344
5155,0.17555662989616394
5156,0.17561355233192444
5157,0.17567041516304016
5158,0.17564651370048523
5159,0.17544688284397125
5160,0.17524705827236176
5161,0.17504723370075226
5162,0.17484745383262634
5163,0.17464768886566162
5164,0.1744479238986969
5165,0.17424798011779785
5166,0.17404818534851074
5167,0.17384836077690125
5168,0.17364853620529175
5169,0.17344868183135986
5170,0.17324882745742798
5171,0.17304903268814087
5172,0.17284905910491943
5173,0.17264923453330994
5174,0.17244932055473328
5175,0.17224948108196259
5176,0.17204970121383667
5177,0.17184978723526
5178,0.1716499775648117
5179,0.17145013809204102
5180,0.17125022411346436
5181,0.17105035483837128
5182,0.17085053026676178
5183,0.1706506907939911
5184,0.1706656515598297
5185,0.17080211639404297
5186,0.17093876004219055
5187,0.17107507586479187
5188,0.1712116003036499
5189,0.17134800553321838
5190,0.17148448526859283
5191,0.17162087559700012
5192,0.17175740003585815
5193,0.17189376056194305
5194,0.1720302700996399
5195,0.17216673493385315
5196,0.17194333672523499
5197,0.1715654730796814
5198,0.17118749022483826
5199,0.17080949246883392
5200,0.17464075982570648
5201,0.17458993196487427
5202,0.17453911900520325
5203,0.17448826134204865
5204,0.1744374930858612
5205,0.17438668012619019
5206,0.17433589696884155
5207,0.17429174482822418
5208,0.17428387701511383
5209,0.17427602410316467
5210,0.17426812648773193
5211,0.17426034808158875
5212,0.1742526888847351
5213,0.17424476146697998
5214,0.1742369532585144
5215,0.17422904074192047
5216,0.1742212027311325
5217,0.17421340942382812
5218,0.17420563101768494
5219,0.17419776320457458
5220,0.17418992519378662
5221,0.17418213188648224
5222,0.17417432367801666
5223,0.17416642606258392
5224,0.17415858805179596
5225,0.17415083944797516
5226,0.1741430014371872
5227,0.17413517832756042
5228,0.17412737011909485
5229,0.17411953210830688
5230,0.17411170899868011
5231,0.17410394549369812
5232,0.17409604787826538
5233,0.1740882694721222
5234,0.1740805208683014
5235,0.1740725338459015
5236,0.17406485974788666
5237,0.17405685782432556
5238,0.17404907941818237
5239,0.17404122650623322
5240,0.17403341829776764
5241,0.17402556538581848
5242,0.17401760816574097
5243,0.17400985956192017
5244,0.17400199174880981
5245,0.1739940494298935
5246,0.17399862408638
5247,0.17405565083026886
5248,0.17411267757415771
5249,0.17416951060295105
5250,0.17422637343406677
5251,0.17428340017795563
5252,0.1743403524160385
5253,0.1743972897529602
5254,0.1744541972875595
5255,0.17451101541519165
5256,0.1745680272579193
5257,0.17462489008903503
5258,0.1745358258485794
5259,0.17433594167232513
5260,0.1741362363100052
5261,0.17393645644187927
5262,0.17373666167259216
5263,0.17353686690330505
5264,0.173336923122406
5265,0.1731371283531189
5266,0.172937273979187
5267,0.17273738980293274
5268,0.17253752052783966
5269,0.17233769595623016
5270,0.1721378117799759
5271,0.1719379723072052
5272,0.1717381775379181
5273,0.17153820395469666
5274,0.17133840918540955
5275,0.17113849520683289
5276,0.170938640832901
5277,0.17073878645896912
5278,0.1705390363931656
5279,0.17033910751342773
5280,0.17013928294181824
5281,0.16993936896324158
5282,0.16973960399627686
5283,0.1695396602153778
5284,0.16959992051124573
5285,0.1697363704442978
5286,0.16987286508083344
5287,0.1700093001127243
5288,0.17014575004577637
5289,0.17028215527534485
5290,0.1704186052083969
5291,0.17055504024028778
5292,0.170691579580307
5293,0.1708279848098755
5294,0.17096450924873352
5295,0.17110086977481842
5296,0.17085137963294983
5297,0.17047357559204102
5298,0.17009559273719788
5299,0.16971763968467712
5300,0.17358848452568054
5301,0.17353776097297668
5302,0.17348699271678925
5303,0.1734362095594406
5304,0.1733853816986084
5305,0.1733344942331314
5306,0.17328369617462158
5307,0.1732426881790161
5308,0.1732349991798401
5309,0.17322714626789093
5310,0.17321926355361938
5311,0.1732114553451538
5312,0.17320369184017181
5313,0.17319582402706146
5314,0.1731880158185959
5315,0.17318014800548553
5316,0.17317235469818115
5317,0.1731644570827484
5318,0.17315664887428284
5319,0.17314887046813965
5320,0.1731409728527069
5321,0.17313328385353088
5322,0.17312529683113098
5323,0.173117533326149
5324,0.1731097400188446
5325,0.17310184240341187
5326,0.17309406399726868
5327,0.1730862408876419
5328,0.17307844758033752
5329,0.17307071387767792
5330,0.17306271195411682
5331,0.17305490374565125
5332,0.1730470359325409
5333,0.17303919792175293
5334,0.1730315238237381
5335,0.17302361130714417
5336,0.1730157434940338
5337,0.17300783097743988
5338,0.17300006747245789
5339,0.1729922592639923
5340,0.17298445105552673
5341,0.1729765683412552
5342,0.17296865582466125
5343,0.17296072840690613
5344,0.17295297980308533
5345,0.17294496297836304
5346,0.1729511022567749
5347,0.17300814390182495
5348,0.17306500673294067
5349,0.17312201857566833
5350,0.1731787621974945
5351,0.17323586344718933
5352,0.17329275608062744
5353,0.17334958910942078
5354,0.17340657114982605
5355,0.173463374376297
5356,0.17352037131786346
5357,0.17357715964317322
5358,0.1734226942062378
5359,0.17322303354740143
5360,0.17302310466766357
5361,0.17282330989837646
5362,0.172623410820961
5363,0.1724236011505127
5364,0.17222368717193604
5365,0.17202386260032654
5366,0.17182397842407227
5367,0.1716240644454956
5368,0.17142435908317566
5369,0.17122438549995422
5370,0.1710246056318283
5371,0.17082473635673523
5372,0.17062491178512573
5373,0.17042499780654907
5374,0.17022529244422913
5375,0.1700253188610077
5376,0.16982537508010864
5377,0.16962569952011108
5378,0.16942575573921204
5379,0.16922596096992493
5380,0.16902607679367065
5381,0.16883568465709686
5382,0.16865479946136475
5383,0.16847366094589233
5384,0.1685979664325714
5385,0.16875340044498444
5386,0.16890853643417358
5387,0.16906392574310303
5388,0.16921912133693695
5389,0.16937440633773804
5390,0.1695297360420227
5391,0.16968503594398499
5392,0.16984029114246368
5393,0.16999554634094238
5394,0.17015095055103302
5395,0.1703062504529953
5396,0.1700543761253357
5397,0.16969552636146545
5398,0.16933679580688477
5399,0.1689779907464981
5400,0.17253440618515015
5401,0.17248350381851196
5402,0.17243269085884094
5403,0.17238187789916992
5404,0.17233112454414368
5405,0.17228029668331146
5406,0.17222943902015686
5407,0.17219178378582
5408,0.17218394577503204
5409,0.17217600345611572
5410,0.1721682846546173
5411,0.17216044664382935
5412,0.17215263843536377
5413,0.17214474081993103
5414,0.17213696241378784
5415,0.17212910950183868
5416,0.1721213161945343
5417,0.17211341857910156
5418,0.17210572957992554
5419,0.1720978319644928
5420,0.17208999395370483
5421,0.17208212614059448
5422,0.1720743179321289
5423,0.1720665544271469
5424,0.17205867171287537
5425,0.17205078899860382
5426,0.17204302549362183
5427,0.17203521728515625
5428,0.1720273792743683
5429,0.1720196157693863
5430,0.17201170325279236
5431,0.17200395464897156
5432,0.17199617624282837
5433,0.17198826372623444
5434,0.17198051512241364
5435,0.1719726175069809
5436,0.17196476459503174
5437,0.17195695638656616
5438,0.1719491183757782
5439,0.17194122076034546
5440,0.17193329334259033
5441,0.17192542552947998
5442,0.17191752791404724
5443,0.1719096601009369
5444,0.17190182209014893
5445,0.1718938648700714
5446,0.17190146446228027
5447,0.17195847630500793
5448,0.17201536893844604
5449,0.17207232117652893
5450,0.17212912440299988
5451,0.17218613624572754
5452,0.1722429394721985
5453,0.17229986190795898
5454,0.17235678434371948
5455,0.17241361737251282
5456,0.1724705696105957
5457,0.1725071668624878
5458,0.17230737209320068
5459,0.17210756242275238
5460,0.1719076931476593
5461,0.1717078685760498
5462,0.17151391506195068
5463,0.17133288085460663
5464,0.17115196585655212
5465,0.1709710657596588
5466,0.1707899570465088
5467,0.17060908675193787
5468,0.17042797803878784
5469,0.17024698853492737
5470,0.1700659990310669
5471,0.16988497972488403
5472,0.16970396041870117
5473,0.16952292621135712
5474,0.16934186220169067
5475,0.16916091740131378
5476,0.16897991299629211
5477,0.16879895329475403
5478,0.16861796379089355
5479,0.16843682527542114
5480,0.16825592517852783
5481,0.1680748015642166
5482,0.16789376735687256
5483,0.16772709786891937
5484,0.16788238286972046
5485,0.16803765296936035
5486,0.16819295287132263
5487,0.1683483123779297
5488,0.1685035228729248
5489,0.16865888237953186
5490,0.16881421208381653
5491,0.16896939277648926
5492,0.16912467777729034
5493,0.1692800223827362
5494,0.16943524777889252
5495,0.16957727074623108
5496,0.16931839287281036
5497,0.1689595878124237
5498,0.16860081255435944
5499,0.1682419776916504
5500,0.1714780032634735
5501,0.17142723500728607
5502,0.17137634754180908
5503,0.17132548987865448
5504,0.1712748259305954
5505,0.17122392356395721
5506,0.171173095703125
5507,0.17113861441612244
5508,0.1711307018995285
5509,0.1711229383945465
5510,0.17111507058143616
5511,0.17110726237297058
5512,0.17109942436218262
5513,0.17109166085720062
5514,0.17108380794525146
5515,0.1710759997367859
5516,0.17106810212135315
5517,0.17106029391288757
5518,0.17105256021022797
5519,0.1710447371006012
5520,0.17103692889213562
5521,0.17102904617786407
5522,0.17102128267288208
5523,0.17101338505744934
5524,0.1710055023431778
5525,0.17099781334400177
5526,0.17098993062973022
5527,0.1709822118282318
5528,0.17097431421279907
5529,0.1709664911031723
5530,0.17095856368541718
5531,0.17095088958740234
5532,0.170943021774292
5533,0.17093510925769806
5534,0.1709272861480713
5535,0.17091943323612213
5536,0.17091155052185059
5537,0.17090368270874023
5538,0.1708957552909851
5539,0.17088811099529266
5540,0.17088015377521515
5541,0.1708722859621048
5542,0.1708642989397049
5543,0.1708594262599945
5544,0.17087048292160034
5545,0.17088142037391663
5546,0.17090940475463867
5547,0.1709851324558258
5548,0.1710609346628189
5549,0.17113661766052246
5550,0.17121240496635437
5551,0.17128807306289673
5552,0.17136389017105103
5553,0.17143964767456055
5554,0.17151540517807007
5555,0.17159108817577362
5556,0.17166677117347717
5557,0.17165666818618774
5558,0.1714756339788437
5559,0.17129462957382202
5560,0.17111361026763916
5561,0.17093271017074585
5562,0.170751690864563
5563,0.17057062685489655
5564,0.17038968205451965
5565,0.1702086180448532
5566,0.17002755403518677
5567,0.1698465496301651
5568,0.16966553032398224
5569,0.16948455572128296
5570,0.16930364072322845
5571,0.1691225916147232
5572,0.16894149780273438
5573,0.16876058280467987
5574,0.16857954859733582
5575,0.1683984398841858
5576,0.16821743547916412
5577,0.168036550283432
5578,0.1678556203842163
5579,0.1676744520664215
5580,0.16749347746372223
5581,0.1673124134540558
5582,0.16713133454322815
5583,0.16700994968414307
5584,0.1671653687953949
5585,0.1673206239938736
5586,0.16747593879699707
5587,0.16763122379779816
5588,0.1677866131067276
5589,0.16794176399707794
5590,0.1680971384048462
5591,0.1682523787021637
5592,0.16840773820877075
5593,0.16856297850608826
5594,0.16871824860572815
5595,0.16881659626960754
5596,0.1685808151960373
5597,0.1682220697402954
5598,0.16786329448223114
5599,0.16750450432300568
5600,0.17043736577033997
5601,0.1703813672065735
5602,0.17032523453235626
5603,0.17026928067207336
5604,0.1702161729335785
5605,0.17016535997390747
5606,0.1701144576072693
5607,0.17008325457572937
5608,0.17007538676261902
5609,0.17006760835647583
5610,0.17005982995033264
5611,0.17005202174186707
5612,0.17004407942295074
5613,0.17003627121448517
5614,0.17002852261066437
5615,0.17002072930335999
5616,0.1700129508972168
5617,0.17000499367713928
5618,0.1699971705675125
5619,0.16998940706253052
5620,0.16998156905174255
5621,0.1699737012386322
5622,0.16996577382087708
5623,0.16995811462402344
5624,0.16995128989219666
5625,0.1699623018503189
5626,0.16997328400611877
5627,0.16998431086540222
5628,0.16999539732933044
5629,0.17000634968280792
5630,0.17001748085021973
5631,0.170028418302536
5632,0.17003941535949707
5633,0.17005036771297455
5634,0.17006149888038635
5635,0.17007243633270264
5636,0.1700834333896637
5637,0.17009440064430237
5638,0.17010535299777985
5639,0.17011632025241852
5640,0.170127272605896
5641,0.17013826966285706
5642,0.17014914751052856
5643,0.17016014456748962
5644,0.17017097771167755
5645,0.17018190026283264
5646,0.17021137475967407
5647,0.1702870875597
5648,0.17036285996437073
5649,0.17043858766555786
5650,0.1705143004655838
5651,0.17058998346328735
5652,0.17066586017608643
5653,0.1707414984703064
5654,0.1708173155784607
5655,0.17089295387268066
5656,0.17096859216690063
5657,0.1708926558494568
5658,0.1707116812467575
5659,0.17053061723709106
5660,0.17034952342510223
5661,0.1701686680316925
5662,0.16998764872550964
5663,0.16980662941932678
5664,0.1696256399154663
5665,0.16944457590579987
5666,0.16926360130310059
5667,0.16908258199691772
5668,0.16890157759189606
5669,0.168720543384552
5670,0.16853950917720795
5671,0.16835859417915344
5672,0.16817757487297058
5673,0.1679966151714325
5674,0.16781556606292725
5675,0.16763460636138916
5676,0.1674535572528839
5677,0.16727250814437866
5678,0.1670914888381958
5679,0.16691046953201294
5680,0.1667293906211853
5681,0.16654852032661438
5682,0.16636745631694794
5683,0.1662915199995041
5684,0.16644686460494995
5685,0.16660219430923462
5686,0.16675731539726257
5687,0.16691264510154724
5688,0.16706793010234833
5689,0.1672232300043106
5690,0.16737857460975647
5691,0.16753390431404114
5692,0.16768911480903625
5693,0.16784438490867615
5694,0.16799968481063843
5695,0.16805437207221985
5696,0.16784192621707916
5697,0.1674831211566925
5698,0.16712427139282227
5699,0.16676552593708038
5700,0.16940930485725403
5701,0.16935333609580994
5702,0.16929741203784943
5703,0.169241264462471
5704,0.1691853255033493
5705,0.1691293716430664
5706,0.1690918505191803
5707,0.1690784990787506
5708,0.16908405721187592
5709,0.16908952593803406
5710,0.16909636557102203
5711,0.16910728812217712
5712,0.16911837458610535
5713,0.16912928223609924
5714,0.16914039850234985
5715,0.1691514253616333
5716,0.16916248202323914
5717,0.16917350888252258
5718,0.1691843867301941
5719,0.16919538378715515
5720,0.16920652985572815
5721,0.1692175567150116
5722,0.16922852396965027
5723,0.16923967003822327
5724,0.16925054788589478
5725,0.16926158964633942
5726,0.16927260160446167
5727,0.1692836433649063
5728,0.16929475963115692
5729,0.16930565237998962
5730,0.16931676864624023
5731,0.16932770609855652
5732,0.1693386733531952
5733,0.16934970021247864
5734,0.1693606972694397
5735,0.16937172412872314
5736,0.16938261687755585
5737,0.16939353942871094
5738,0.1694045066833496
5739,0.1694154441356659
5740,0.16942651569843292
5741,0.16943731904029846
5742,0.16944818198680878
5743,0.1694590300321579
5744,0.1694699227809906
5745,0.16948068141937256
5746,0.16951186954975128
5747,0.16958758234977722
5748,0.16966336965560913
5749,0.16973915696144104
5750,0.16981475055217743
5751,0.16989052295684814
5752,0.16996616125106812
5753,0.17004188895225525
5754,0.1701175570487976
5755,0.1701934039592743
5756,0.1702689230442047
5757,0.17012715339660645
5758,0.16994614899158478
5759,0.1697651594877243
5760,0.16958412528038025
5761,0.16940319538116455
5762,0.1692221760749817
5763,0.16904112696647644
5764,0.16886006295681
5765,0.1686791628599167
5766,0.16849815845489502
5767,0.16831709444522858
5768,0.1681361049413681
5769,0.16795507073402405
5770,0.1677740514278412
5771,0.16759304702281952
5772,0.16741210222244263
5773,0.16723108291625977
5774,0.1670500934123993
5775,0.16686898469924927
5776,0.16668802499771118
5777,0.16650700569152832
5778,0.1663258969783783
5779,0.16614480316638947
5780,0.16596397757530212
5781,0.1657828390598297
5782,0.1656017005443573
5783,0.16557151079177856
5784,0.1657269299030304
5785,0.16588211059570312
5786,0.1660373955965042
5787,0.16619277000427246
5788,0.16634801030158997
5789,0.16650322079658508
5790,0.16665861010551453
5791,0.16681377589702606
5792,0.16696906089782715
5793,0.1671244353055954
5794,0.16727975010871887
5795,0.16729050874710083
5796,0.16710138320922852
5797,0.16674262285232544
5798,0.1663837730884552
5799,0.16602498292922974
5800,0.1686423420906067
5801,0.1686052680015564
5802,0.16856810450553894
5803,0.16853094100952148
5804,0.16849389672279358
5805,0.16845667362213135
5806,0.16841956973075867
5807,0.16841134428977966
5808,0.16841694712638855
5809,0.16842234134674072
5810,0.16842789947986603
5811,0.16843336820602417
5812,0.1684388369321823
5813,0.16844427585601807
5814,0.16844972968101501
5815,0.16845518350601196
5816,0.16846075654029846
5817,0.1684713363647461
5818,0.16848237812519073
5819,0.1684933751821518
5820,0.16850444674491882
5821,0.16851553320884705
5822,0.16852644085884094
5823,0.168537437915802
5824,0.16854846477508545
5825,0.1685594916343689
5826,0.16857050359249115
5827,0.16858160495758057
5828,0.16859260201454163
5829,0.16860361397266388
5830,0.16861455142498016
5831,0.1686255931854248
5832,0.16863656044006348
5833,0.16864755749702454
5834,0.16865849494934082
5835,0.1686694473028183
5836,0.16868039965629578
5837,0.16869135200977325
5838,0.16870221495628357
5839,0.16871312260627747
5840,0.16872406005859375
5841,0.16873490810394287
5842,0.16874569654464722
5843,0.1687566488981247
5844,0.16876742243766785
5845,0.16877833008766174
5846,0.16881099343299866
5847,0.16888673603534698
5848,0.16896240413188934
5849,0.1690382957458496
5850,0.1691139042377472
5851,0.1691896617412567
5852,0.16926532983779907
5853,0.16934093832969666
5854,0.1694166362285614
5855,0.16949234902858734
5856,0.1695411652326584
5857,0.16936007142066956
5858,0.16917911171913147
5859,0.16899815201759338
5860,0.16881702840328217
5861,0.16863614320755005
5862,0.16845516860485077
5863,0.16827407479286194
5864,0.16809314489364624
5865,0.16791212558746338
5866,0.16773101687431335
5867,0.1675499677658081
5868,0.167369082570076
5869,0.16718804836273193
5870,0.16700702905654907
5871,0.1668260246515274
5872,0.16664493083953857
5873,0.1664639115333557
5874,0.16628284752368927
5875,0.16610181331634521
5876,0.1659209132194519
5877,0.1657397747039795
5878,0.1655588299036026
5879,0.16537776589393616
5880,0.16519668698310852
5881,0.16501572728157043
5882,0.16483467817306519
5883,0.164850115776062
5884,0.16500543057918549
5885,0.1651606559753418
5886,0.16531594097614288
5887,0.16547128558158875
5888,0.16562658548355103
5889,0.1657818853855133
5890,0.16593706607818604
5891,0.1660923957824707
5892,0.1662476360797882
5893,0.1664029359817505
5894,0.166558176279068
5895,0.16652517020702362
5896,0.16635936498641968
5897,0.16600064933300018
5898,0.1656419187784195
5899,0.1652829945087433
5900,0.1679687201976776
5901,0.16793152689933777
5902,0.16789451241493225
5903,0.1678573489189148
5904,0.16782014071941376
5905,0.16778303682804108
5906,0.16774588823318481
5907,0.16774292290210724
5908,0.167748361825943
5909,0.1677539199590683
5910,0.1677594929933548
5911,0.16776488721370697
5912,0.1677704006433487
5913,0.16777583956718445
5914,0.16778141260147095
5915,0.16778697073459625
5916,0.16779232025146484
5917,0.1677977591753006
5918,0.1678033024072647
5919,0.16780872642993927
5920,0.1678141951560974
5921,0.1678197681903839
5922,0.16782532632350922
5923,0.16783399879932404
5924,0.16784502565860748
5925,0.16785594820976257
5926,0.16786697506904602
5927,0.16787803173065186
5928,0.1678890585899353
5929,0.16790008544921875
5930,0.1679111123085022
5931,0.16792210936546326
5932,0.16793301701545715
5933,0.16794386506080627
5934,0.16795489192008972
5935,0.16796576976776123
5936,0.16797670722007751
5937,0.16798771917819977
5938,0.1679985523223877
5939,0.16800934076309204
5940,0.16802020370960236
5941,0.1680309772491455
5942,0.16804182529449463
5943,0.16805273294448853
5944,0.16806353628635406
5945,0.16807441413402557
5946,0.16810882091522217
5947,0.1681845784187317
5948,0.1682601124048233
5949,0.16833597421646118
5950,0.16841159760951996
5951,0.16848722100257874
5952,0.16856282949447632
5953,0.16863855719566345
5954,0.1687142252922058
5955,0.16878989338874817
5956,0.16877250373363495
5957,0.16859151422977448
5958,0.16841042041778564
5959,0.1682295799255371
5960,0.16804859042167664
5961,0.167867511510849
5962,0.16768652200698853
5963,0.16750553250312805
5964,0.16732445359230042
5965,0.16714346408843994
5966,0.16696247458457947
5967,0.16678142547607422
5968,0.16660037636756897
5969,0.16641943156719208
5970,0.16623836755752563
5971,0.16605740785598755
5972,0.1658763736486435
5973,0.16569527983665466
5974,0.1655142903327942
5975,0.16533327102661133
5976,0.1651521474123001
5977,0.16497111320495605
5978,0.1647901087999344
5979,0.16460904479026794
5980,0.16442818939685822
5981,0.164247065782547
5982,0.1640658974647522
5983,0.16412726044654846
5984,0.16428259015083313
5985,0.16443783044815063
5986,0.16459313035011292
5987,0.16474834084510803
5988,0.1649036556482315
5989,0.16505883634090424
5990,0.16521421074867249
5991,0.16536954045295715
5992,0.16552481055259705
5993,0.16568003594875336
5994,0.16583530604839325
5995,0.16575837135314941
5996,0.16561593115329742
5997,0.165257066488266
5998,0.1648983508348465
5999,0.16453950107097626
6000,0.16741003096103668
6001,0.16732977330684662
6002,0.1672496348619461
6003,0.16718226671218872
6004,0.16714513301849365
6005,0.1671079397201538
6006,0.16707079112529755
6007,0.16707313060760498
6008,0.16707858443260193
6009,0.16708412766456604
6010,0.16708941757678986
6011,0.16709503531455994
6012,0.16710051894187927
6013,0.167106032371521
6014,0.16711154580116272
6015,0.16711705923080444
6016,0.1671225130558014
6017,0.16712793707847595
6018,0.16713331639766693
6019,0.16713890433311462
6020,0.16714447736740112
6021,0.16714990139007568
6022,0.16715535521507263
6023,0.16716082394123077
6024,0.1671663373708725
6025,0.16717179119586945
6026,0.16717734932899475
6027,0.1671828180551529
